machine_id,date,location,operating_hours,fuel_consumed_liters,idle_time_minutes,avg_speed_kmh,engine_hours_total,fault_code
JD-012,2024-04-12,Pune,8.14,73.76,34.87,20.8,967.5,NONE
JD-012,2024-04-13,Pune,8.95,66.43,24.16,13.74,976.45,NONE
JD-012,2024-04-14,Pune,7.18,64.67,39.79,12.76,983.62,NONE
JD-012,2024-04-15,Pune,5.37,41.38,39.59,13.47,988.99,NONE
JD-012,2024-04-16,Pune,8.12,61.46,42.81,22.05,997.11,NONE
JD-012,2024-04-17,Pune,6.06,50.8,54.32,11.66,1003.17,NONE
JD-012,2024-04-18,Pune,8.76,64.54,40.72,6.79,1011.93,NONE
JD-012,2024-04-19,Pune,11.67,104.4,47.42,19.08,1023.6,NONE
JD-012,2024-04-20,Pune,8.72,72.13,50.01,24.14,1032.32,E003
JD-012,2024-04-21,Pune,7.99,75.83,39.88,15.77,1040.31,E001
JD-012,2024-04-22,Pune,7.64,58.55,18.54,9.83,1047.95,NONE
JD-012,2024-04-23,Pune,8.08,65.41,34.92,24.61,1056.03,NONE
JD-012,2024-04-24,Pune,6.8,56.32,23.32,5.96,1062.83,NONE
JD-012,2024-04-25,Pune,10.2,87.52,46.41,8.0,1073.03,NONE
JD-012,2024-04-26,Pune,8.57,66.7,26.8,5.23,1081.61,NONE
JD-012,2024-04-27,Pune,5.04,39.93,22.71,24.72,1086.65,NONE
JD-012,2024-04-28,Pune,6.47,48.31,25.74,16.75,1093.12,NONE
JD-012,2024-04-29,Pune,4.51,42.02,53.8,9.93,1097.63,NONE
JD-012,2024-04-30,Pune,7.6,54.69,41.99,13.28,1105.23,NONE
JD-012,2024-05-01,Pune,6.16,47.2,42.48,13.32,1111.39,NONE
JD-012,2024-05-02,Pune,5.44,48.26,39.21,22.17,1116.83,NONE
JD-012,2024-05-03,Pune,4.94,45.05,43.2,7.3,1121.77,NONE
JD-012,2024-05-04,Pune,9.56,78.88,53.19,7.83,1131.33,NONE
JD-012,2024-05-05,Pune,9.14,74.08,53.63,11.6,1140.47,NONE
JD-012,2024-05-06,Pune,11.7,110.09,28.36,21.07,1152.17,E001
JD-012,2024-05-07,Pune,11.96,93.05,34.49,15.4,1164.13,NONE
JD-012,2024-05-08,Pune,6.36,45.65,26.51,10.64,1170.49,NONE
JD-012,2024-05-09,Pune,7.55,57.15,50.55,19.1,1178.04,NONE
JD-012,2024-05-10,Pune,4.68,41.1,42.47,24.12,1182.72,NONE
JD-012,2024-05-11,Pune,4.02,31.25,52.56,23.64,1186.75,NONE
JD-012,2024-05-12,Pune,9.76,88.56,21.77,15.28,1196.51,NONE
JD-012,2024-05-13,Pune,5.85,44.46,48.24,7.7,1202.36,NONE
JD-012,2024-05-14,Pune,7.75,73.66,25.25,24.56,1210.11,NONE
JD-012,2024-05-15,Pune,11.95,102.09,24.67,11.32,1222.07,NONE
JD-012,2024-05-16,Pune,7.4,58.57,28.74,24.44,1229.46,NONE
JD-012,2024-05-17,Pune,5.23,46.98,18.42,16.92,1234.69,NONE
JD-012,2024-05-18,Pune,11.33,89.1,25.24,18.03,1246.02,NONE
JD-012,2024-05-19,Pune,9.7,86.08,30.16,10.04,1255.72,E001
JD-012,2024-05-20,Pune,11.65,110.26,35.24,21.92,1267.37,NONE
JD-012,2024-05-21,Pune,7.62,62.54,24.18,13.53,1274.99,NONE
JD-012,2024-05-22,Pune,8.3,59.73,34.76,20.63,1283.28,NONE
JD-012,2024-05-23,Pune,9.44,82.51,51.89,5.36,1292.73,NONE
JD-012,2024-05-24,Pune,8.46,77.16,38.33,11.48,1301.18,NONE
JD-012,2024-05-25,Pune,5.09,47.73,35.74,22.56,1306.27,NONE
JD-012,2024-05-26,Pune,8.69,76.78,48.01,18.18,1314.96,NONE
JD-012,2024-05-27,Pune,7.18,60.6,47.97,12.47,1322.14,NONE
JD-012,2024-05-28,Pune,7.1,52.44,52.08,6.82,1329.25,NONE
JD-012,2024-05-29,Pune,9.19,75.15,33.34,18.59,1338.43,E001
JD-012,2024-05-30,Pune,4.54,39.18,46.83,21.56,1342.97,NONE
JD-012,2024-05-31,Pune,5.36,50.43,42.56,22.64,1348.33,NONE
JD-012,2024-06-01,Pune,7.88,67.05,52.24,23.0,1356.22,NONE
JD-012,2024-06-02,Pune,7.59,59.4,32.88,12.76,1363.8,NONE
JD-012,2024-06-03,Pune,6.29,49.21,50.11,6.4,1370.1,NONE
JD-012,2024-06-04,Pune,9.42,71.37,31.09,6.23,1379.52,NONE
JD-012,2024-06-05,Pune,6.16,55.91,50.99,9.43,1385.68,E003
JD-012,2024-06-06,Pune,7.71,64.17,50.57,20.26,1393.39,NONE
JD-012,2024-06-07,Pune,8.1,71.57,49.6,5.19,1401.49,NONE
JD-012,2024-06-08,Pune,7.22,68.09,45.66,15.86,1408.71,NONE
JD-012,2024-06-09,Pune,8.24,66.03,37.57,18.11,1416.95,NONE
JD-012,2024-06-10,Pune,7.35,65.68,50.11,8.09,1424.3,NONE
JD-012,2024-06-11,Pune,7.61,62.18,43.71,10.0,1431.91,NONE
JD-012,2024-06-12,Pune,9.12,85.3,33.8,23.22,1441.03,NONE
JD-012,2024-06-13,Pune,11.95,88.48,26.99,24.01,1452.98,NONE
JD-012,2024-06-14,Pune,11.67,86.17,18.96,8.22,1464.64,NONE
JD-012,2024-06-15,Pune,11.97,90.88,36.91,21.97,1476.61,NONE
JD-012,2024-06-16,Pune,4.16,36.07,28.6,22.25,1480.78,NONE
JD-012,2024-06-17,Pune,6.27,55.6,43.23,9.43,1487.04,E002
JD-012,2024-06-18,Pune,4.28,34.96,29.05,21.18,1491.32,E002
JD-012,2024-06-19,Pune,10.4,86.26,40.73,17.09,1501.72,NONE
JD-012,2024-06-20,Pune,10.62,87.18,28.55,10.3,1512.34,NONE
JD-012,2024-06-21,Pune,8.29,68.57,34.61,6.82,1520.63,NONE
JD-012,2024-06-22,Pune,9.75,74.86,25.66,13.26,1530.38,NONE
JD-012,2024-06-23,Pune,5.82,50.14,32.08,13.98,1536.2,NONE
JD-012,2024-06-24,Pune,8.3,63.5,24.14,22.61,1544.5,NONE
JD-012,2024-06-25,Pune,7.47,61.09,19.72,14.96,1551.97,NONE
JD-012,2024-06-26,Pune,8.43,72.09,44.43,8.55,1560.4,E001
JD-012,2024-06-27,Pune,6.02,55.26,53.28,7.72,1566.42,NONE
JD-012,2024-06-28,Pune,7.98,61.29,20.62,11.51,1574.4,NONE
JD-013,2024-01-01,Nagpur,5.15,39.56,40.94,8.52,135.21,NONE
JD-013,2024-01-02,Nagpur,8.85,75.8,33.97,11.31,144.06,NONE
JD-013,2024-01-03,Nagpur,4.7,38.77,21.53,13.56,148.75,E001
JD-013,2024-01-04,Nagpur,9.27,77.54,16.03,15.38,158.02,NONE
JD-013,2024-01-05,Nagpur,8.85,90.73,34.1,14.42,166.87,E002
JD-013,2024-01-06,Nagpur,8.59,87.26,41.58,11.46,175.45,NONE
JD-013,2024-01-07,Nagpur,5.9,49.33,31.44,19.88,181.35,NONE
JD-013,2024-01-08,Nagpur,8.03,62.91,38.3,21.12,189.38,NONE
JD-013,2024-01-09,Nagpur,6.32,59.68,29.0,22.78,195.69,NONE
JD-013,2024-01-10,Nagpur,10.76,97.66,37.29,22.67,206.46,NONE
JD-013,2024-01-11,Nagpur,7.97,67.72,39.24,9.4,214.42,NONE
JD-013,2024-01-12,Nagpur,7.11,71.04,38.32,13.08,221.53,NONE
JD-013,2024-01-13,Nagpur,5.72,49.27,24.54,8.52,227.25,NONE
JD-013,2024-01-14,Nagpur,9.95,82.92,29.86,12.72,237.19,NONE
JD-013,2024-01-15,Nagpur,11.86,103.29,18.15,6.8,249.05,NONE
JD-013,2024-01-16,Nagpur,8.73,80.93,28.76,13.64,257.78,NONE
JD-013,2024-01-17,Nagpur,4.43,40.11,31.45,7.99,262.21,NONE
JD-013,2024-01-18,Nagpur,4.83,38.59,18.81,17.19,267.04,NONE
JD-013,2024-01-19,Nagpur,5.57,46.44,21.08,24.16,272.61,E003
JD-013,2024-01-20,Nagpur,10.84,89.7,25.9,9.2,283.45,NONE
JD-013,2024-01-21,Nagpur,7.94,61.16,36.66,15.46,291.38,NONE
JD-013,2024-01-22,Nagpur,11.19,90.62,40.82,20.84,302.57,E002
JD-013,2024-01-23,Nagpur,5.02,43.81,20.97,10.09,307.59,NONE
JD-013,2024-01-24,Nagpur,6.11,55.92,28.53,23.95,313.7,NONE
JD-013,2024-01-25,Nagpur,5.01,51.54,22.87,20.46,318.71,NONE
JD-013,2024-01-26,Nagpur,6.71,53.97,42.5,11.18,325.42,NONE
JD-013,2024-01-27,Nagpur,9.27,85.16,30.41,14.92,334.69,NONE
JD-013,2024-01-28,Nagpur,9.86,77.8,36.56,22.92,344.55,E001
JD-013,2024-01-29,Nagpur,4.46,35.85,38.08,13.75,349.01,NONE
JD-013,2024-01-30,Nagpur,7.23,58.01,31.51,7.53,356.24,NONE
JD-013,2024-01-31,Nagpur,7.81,75.93,23.73,14.62,364.05,NONE
JD-013,2024-02-01,Nagpur,11.94,113.51,41.98,13.3,375.99,NONE
JD-013,2024-02-02,Nagpur,10.14,78.75,19.5,9.06,386.13,E003
JD-013,2024-02-03,Nagpur,7.22,71.72,26.49,18.09,393.35,NONE
JD-013,2024-02-04,Nagpur,9.67,89.38,26.83,16.54,403.02,NONE
JD-013,2024-02-05,Nagpur,6.74,53.11,46.72,7.54,409.76,E001
JD-013,2024-02-06,Nagpur,4.58,45.92,25.1,18.01,414.34,NONE
JD-013,2024-02-07,Nagpur,6.63,57.78,23.85,11.86,420.97,NONE
JD-013,2024-02-08,Nagpur,7.29,69.95,31.66,23.87,428.25,NONE
JD-013,2024-02-09,Nagpur,4.34,39.08,33.93,23.4,432.59,NONE
JD-013,2024-02-10,Nagpur,4.39,40.44,42.37,9.84,436.98,NONE
JD-013,2024-02-11,Nagpur,11.01,84.85,38.57,23.66,447.99,NONE
JD-013,2024-02-12,Nagpur,9.26,81.85,17.05,23.4,457.25,NONE
JD-013,2024-02-13,Nagpur,7.76,60.03,37.24,14.64,465.01,NONE
JD-013,2024-02-14,Nagpur,4.99,41.13,17.67,16.49,470.01,NONE
JD-013,2024-02-15,Nagpur,8.98,80.98,41.22,22.22,478.98,NONE
JD-013,2024-02-16,Nagpur,8.92,68.63,37.41,13.36,487.91,NONE
JD-013,2024-02-17,Nagpur,8.52,80.2,26.61,23.34,496.43,NONE
JD-013,2024-02-18,Nagpur,5.07,48.03,15.79,23.49,501.51,NONE
JD-013,2024-02-19,Nagpur,4.9,38.77,26.07,12.47,506.41,NONE
JD-013,2024-02-20,Nagpur,5.71,52.78,29.51,5.68,512.12,NONE
JD-013,2024-02-21,Nagpur,6.56,64.55,37.24,19.5,518.68,NONE
JD-013,2024-02-22,Nagpur,9.58,81.43,18.77,10.45,528.26,NONE
JD-013,2024-02-23,Nagpur,10.65,109.78,31.11,5.19,538.92,NONE
JD-013,2024-02-24,Nagpur,5.12,43.65,33.76,6.5,544.04,NONE
JD-013,2024-02-25,Nagpur,11.55,99.78,44.21,20.61,555.58,NONE
JD-013,2024-02-26,Nagpur,10.04,93.35,35.27,17.76,565.63,NONE
JD-013,2024-02-27,Nagpur,9.03,82.63,46.52,19.65,574.66,NONE
JD-013,2024-02-28,Nagpur,10.22,102.28,22.4,6.68,584.87,NONE
JD-013,2024-02-29,Nagpur,7.86,71.11,41.6,13.88,592.74,NONE
JD-013,2024-03-01,Nagpur,8.57,77.78,16.84,17.3,601.3,NONE
JD-013,2024-03-02,Nagpur,10.62,85.85,34.25,16.87,611.93,NONE
JD-013,2024-03-03,Nagpur,5.31,42.45,46.32,12.87,617.24,NONE
JD-013,2024-03-04,Nagpur,5.82,47.24,36.54,17.19,623.06,NONE
JD-013,2024-03-05,Nagpur,9.15,72.21,43.61,12.79,632.21,NONE
JD-013,2024-03-06,Nagpur,6.51,57.94,27.86,22.27,638.71,NONE
JD-013,2024-03-07,Nagpur,11.43,96.9,42.69,20.63,650.15,NONE
JD-013,2024-03-08,Nagpur,11.45,95.22,33.71,10.49,661.6,NONE
JD-013,2024-03-09,Nagpur,10.59,81.24,33.33,11.78,672.19,NONE
JD-013,2024-03-10,Nagpur,6.58,61.85,42.3,17.18,678.77,NONE
JD-013,2024-03-11,Nagpur,10.83,90.61,31.91,14.01,689.59,E002
JD-013,2024-03-12,Nagpur,4.09,37.49,36.35,16.84,693.69,NONE
JD-013,2024-03-13,Nagpur,9.89,90.98,17.74,7.33,703.58,NONE
JD-013,2024-03-14,Nagpur,8.77,73.66,18.14,13.59,712.35,NONE
JD-013,2024-03-15,Nagpur,8.43,72.06,38.2,17.88,720.78,NONE
JD-013,2024-03-16,Nagpur,6.66,64.59,35.95,17.75,727.45,NONE
JD-013,2024-03-17,Nagpur,8.43,64.77,37.45,12.52,735.87,NONE
JD-013,2024-03-18,Nagpur,11.54,113.85,34.04,10.04,747.42,NONE
JD-013,2024-03-19,Nagpur,5.63,48.27,30.56,10.92,753.05,NONE
JD-013,2024-03-20,Nagpur,8.12,65.78,46.25,7.16,761.16,NONE
JD-013,2024-03-21,Nagpur,11.46,115.97,32.09,19.5,772.62,NONE
JD-013,2024-03-22,Nagpur,7.49,70.07,26.31,11.02,780.11,NONE
JD-013,2024-03-23,Nagpur,8.63,77.64,33.79,10.73,788.73,NONE
JD-013,2024-03-24,Nagpur,6.94,54.66,17.29,10.07,795.67,NONE
JD-013,2024-03-25,Nagpur,4.59,36.45,41.09,5.78,800.26,NONE
JD-013,2024-03-26,Nagpur,9.27,77.8,42.93,14.7,809.54,NONE
JD-013,2024-03-27,Nagpur,6.44,58.35,27.6,16.29,815.98,NONE
JD-013,2024-03-28,Nagpur,4.92,50.88,28.97,11.96,820.9,NONE
JD-013,2024-03-29,Nagpur,9.68,83.63,41.73,14.09,830.58,NONE
JD-013,2024-03-30,Nagpur,9.76,77.52,42.13,19.71,840.33,E001
JD-013,2024-03-31,Nagpur,5.69,45.82,25.55,24.52,846.03,NONE
JD-013,2024-04-01,Nagpur,6.05,53.81,16.59,12.94,852.08,NONE
JD-013,2024-04-02,Nagpur,8.57,87.68,31.82,21.38,860.65,NONE
JD-013,2024-04-03,Nagpur,8.38,65.05,25.51,16.51,869.03,NONE
JD-013,2024-04-04,Nagpur,11.6,115.77,22.8,9.4,880.64,NONE
JD-013,2024-04-05,Nagpur,5.61,56.92,42.34,20.5,886.24,NONE
JD-013,2024-04-06,Nagpur,7.14,64.4,30.18,10.07,893.39,NONE
JD-013,2024-04-07,Nagpur,8.04,62.21,19.77,22.73,901.43,E002
JD-013,2024-04-08,Nagpur,10.01,88.09,31.83,12.4,911.44,NONE
JD-013,2024-04-09,Nagpur,9.93,97.02,39.54,19.45,921.37,NONE
JD-013,2024-04-10,Nagpur,5.64,48.29,30.35,11.62,927.0,E001
JD-013,2024-04-11,Nagpur,10.04,85.79,19.98,12.98,937.04,NONE
JD-013,2024-04-12,Nagpur,11.84,97.85,34.81,13.66,948.88,NONE
JD-013,2024-04-13,Nagpur,4.57,40.99,37.63,15.26,953.45,E002
JD-013,2024-04-14,Nagpur,10.98,92.6,18.35,23.73,964.43,E002
JD-013,2024-04-15,Nagpur,7.03,64.72,40.44,11.49,971.45,NONE
JD-013,2024-04-16,Nagpur,9.73,78.04,24.77,7.89,981.18,NONE
JD-013,2024-04-17,Nagpur,10.49,86.61,38.1,23.87,991.67,NONE
JD-013,2024-04-18,Nagpur,8.22,74.94,30.08,11.52,999.89,NONE
JD-013,2024-04-19,Nagpur,7.81,72.46,46.51,23.76,1007.7,NONE
JD-013,2024-04-20,Nagpur,10.9,109.59,30.29,18.15,1018.6,NONE
JD-013,2024-04-21,Nagpur,11.16,97.28,45.75,13.32,1029.76,NONE
JD-013,2024-04-22,Nagpur,8.81,84.32,45.4,9.89,1038.57,NONE
JD-013,2024-04-23,Nagpur,9.97,90.34,24.05,20.53,1048.53,NONE
JD-013,2024-04-24,Nagpur,8.42,79.47,25.76,14.63,1056.95,NONE
JD-013,2024-04-25,Nagpur,8.94,78.21,21.86,24.23,1065.89,NONE
JD-013,2024-04-26,Nagpur,8.09,77.99,28.51,12.1,1073.98,NONE
JD-013,2024-04-27,Nagpur,7.26,63.58,32.68,15.87,1081.24,NONE
JD-013,2024-04-28,Nagpur,7.98,63.97,31.18,8.38,1089.22,NONE
JD-013,2024-04-29,Nagpur,5.01,50.97,34.58,18.19,1094.23,E001
JD-013,2024-04-30,Nagpur,7.21,72.94,35.61,20.38,1101.44,NONE
JD-013,2024-05-01,Nagpur,6.95,71.21,41.33,22.08,1108.39,NONE
JD-013,2024-05-02,Nagpur,5.38,45.1,24.59,10.42,1113.77,NONE
JD-013,2024-05-03,Nagpur,10.84,83.94,18.03,10.48,1124.61,NONE
JD-013,2024-05-04,Nagpur,5.6,46.37,40.62,16.26,1130.21,NONE
JD-013,2024-05-05,Nagpur,4.05,35.67,28.41,7.28,1134.25,NONE
JD-013,2024-05-06,Nagpur,9.41,89.87,38.21,19.57,1143.66,NONE
JD-013,2024-05-07,Nagpur,4.0,40.93,41.13,23.08,1147.66,NONE
JD-013,2024-05-08,Nagpur,4.13,41.99,40.99,21.74,1151.79,NONE
JD-013,2024-05-09,Nagpur,4.75,45.81,45.69,18.57,1156.54,NONE
JD-013,2024-05-10,Nagpur,8.56,87.44,29.51,16.99,1165.1,NONE
JD-013,2024-05-11,Nagpur,7.81,79.48,18.03,15.02,1172.91,NONE
JD-013,2024-05-12,Nagpur,9.5,93.0,33.9,23.18,1182.41,NONE
JD-013,2024-05-13,Nagpur,11.54,90.31,28.24,5.47,1193.94,NONE
JD-013,2024-05-14,Nagpur,6.64,60.42,44.16,21.93,1200.58,NONE
JD-013,2024-05-15,Nagpur,5.02,39.69,34.09,15.64,1205.6,E003
JD-013,2024-05-16,Nagpur,6.13,61.83,44.67,13.05,1211.73,NONE
JD-013,2024-05-17,Nagpur,11.12,96.68,38.71,14.52,1222.85,NONE
JD-013,2024-05-18,Nagpur,4.98,50.61,29.86,19.69,1227.83,NONE
JD-013,2024-05-19,Nagpur,6.94,53.46,18.8,14.92,1234.77,E001
JD-013,2024-05-20,Nagpur,9.52,81.48,37.42,18.97,1244.29,NONE
JD-013,2024-05-21,Nagpur,9.63,86.54,44.28,14.78,1253.92,NONE
JD-013,2024-05-22,Nagpur,7.6,62.29,25.28,5.85,1261.52,NONE
JD-013,2024-05-23,Nagpur,9.07,75.51,25.17,20.42,1270.59,NONE
JD-013,2024-05-24,Nagpur,6.62,54.99,20.94,20.5,1277.21,NONE
JD-013,2024-05-25,Nagpur,5.04,44.74,31.51,18.75,1282.25,NONE
JD-013,2024-05-26,Nagpur,9.07,89.26,17.05,10.93,1291.31,NONE
JD-013,2024-05-27,Nagpur,6.24,50.24,24.7,11.2,1297.55,NONE
JD-013,2024-05-28,Nagpur,8.18,77.24,27.58,19.39,1305.73,NONE
JD-013,2024-05-29,Nagpur,6.69,56.45,32.59,5.47,1312.42,NONE
JD-013,2024-05-30,Nagpur,4.64,40.74,45.16,19.43,1317.06,NONE
JD-013,2024-05-31,Nagpur,4.71,46.77,38.57,17.22,1321.76,NONE
JD-013,2024-06-01,Nagpur,10.56,92.39,22.58,15.24,1332.32,NONE
JD-013,2024-06-02,Nagpur,8.39,76.43,33.33,23.97,1340.71,E003
JD-013,2024-06-03,Nagpur,11.22,112.41,40.73,23.87,1351.93,NONE
JD-013,2024-06-04,Nagpur,4.79,40.08,31.14,21.93,1356.72,NONE
JD-013,2024-06-05,Nagpur,8.04,77.81,20.0,10.05,1364.76,NONE
JD-013,2024-06-06,Nagpur,9.85,79.82,26.65,10.3,1374.62,E002
JD-013,2024-06-07,Nagpur,6.8,65.06,27.16,16.11,1381.42,NONE
JD-013,2024-06-08,Nagpur,4.8,47.18,27.23,17.97,1386.21,NONE
JD-013,2024-06-09,Nagpur,9.8,80.6,43.34,17.32,1396.02,NONE
JD-013,2024-06-10,Nagpur,7.43,60.53,45.14,20.1,1403.45,NONE
JD-013,2024-06-11,Nagpur,5.66,48.53,40.99,18.91,1409.11,NONE
JD-013,2024-06-12,Nagpur,10.13,89.59,38.07,12.73,1419.24,NONE
JD-013,2024-06-13,Nagpur,5.69,53.28,46.2,11.21,1424.93,NONE
JD-013,2024-06-14,Nagpur,7.69,72.85,32.6,21.87,1432.62,NONE
JD-013,2024-06-15,Nagpur,10.09,78.86,46.9,20.05,1442.71,NONE
JD-013,2024-06-16,Nagpur,10.91,102.72,42.45,7.25,1453.62,NONE
JD-013,2024-06-17,Nagpur,6.78,67.97,21.96,6.56,1460.4,NONE
JD-013,2024-06-18,Nagpur,10.3,102.14,20.74,22.09,1470.71,NONE
JD-013,2024-06-19,Nagpur,9.49,86.02,41.63,13.38,1480.2,NONE
JD-013,2024-06-20,Nagpur,5.55,46.77,31.46,15.63,1485.75,NONE
JD-013,2024-06-21,Nagpur,10.44,102.28,33.84,20.62,1496.2,NONE
JD-013,2024-06-22,Nagpur,5.53,43.11,42.99,6.51,1501.73,NONE
JD-013,2024-06-23,Nagpur,5.97,56.95,28.46,22.53,1507.71,E002
JD-013,2024-06-24,Nagpur,6.38,49.07,25.06,16.56,1514.09,NONE
JD-013,2024-06-25,Nagpur,7.01,63.77,43.08,23.25,1521.1,E001
JD-013,2024-06-26,Nagpur,6.13,54.56,32.84,23.98,1527.23,NONE
JD-013,2024-06-27,Nagpur,11.99,99.4,38.4,12.56,1539.21,NONE
JD-013,2024-06-28,Nagpur,4.06,31.22,30.06,14.77,1543.28,NONE
JD-014,2024-01-01,Nashik,8.48,65.04,20.42,13.14,102.58,NONE
JD-014,2024-01-02,Nashik,5.86,48.29,21.39,15.17,108.44,NONE
JD-014,2024-01-03,Nashik,5.26,45.1,38.38,7.21,113.7,NONE
JD-014,2024-01-04,Nashik,7.74,55.03,33.61,10.29,121.44,NONE
JD-014,2024-01-05,Nashik,8.22,67.42,43.6,15.98,129.66,NONE
JD-014,2024-01-06,Nashik,8.66,68.6,44.35,20.54,138.32,NONE
JD-014,2024-01-07,Nashik,6.28,56.55,28.54,21.57,144.61,NONE
JD-014,2024-01-08,Nashik,10.58,78.28,36.76,10.81,155.19,NONE
JD-014,2024-01-09,Nashik,6.38,48.87,37.51,9.6,161.57,NONE
JD-014,2024-01-10,Nashik,4.01,34.8,20.54,7.09,165.58,NONE
JD-014,2024-01-11,Nashik,5.9,46.4,29.87,5.89,171.48,NONE
JD-014,2024-01-12,Nashik,11.76,102.2,25.2,11.37,183.24,NONE
JD-014,2024-01-13,Nashik,7.59,64.25,19.78,8.78,190.83,E001
JD-014,2024-01-14,Nashik,10.88,82.23,26.94,22.43,201.71,NONE
JD-014,2024-01-15,Nashik,9.31,72.31,36.23,5.39,211.01,NONE
JD-014,2024-01-16,Nashik,9.89,80.33,40.19,24.09,220.9,NONE
JD-014,2024-01-17,Nashik,11.41,104.48,30.98,12.2,232.3,NONE
JD-014,2024-01-18,Nashik,7.72,66.57,42.36,9.14,240.02,NONE
JD-014,2024-01-19,Nashik,11.35,101.31,45.26,22.61,251.37,NONE
JD-014,2024-01-20,Nashik,6.24,44.88,18.74,10.82,257.61,NONE
JD-014,2024-01-21,Nashik,8.91,79.35,42.83,17.48,266.52,NONE
JD-014,2024-01-22,Nashik,4.05,29.89,18.36,12.27,270.57,NONE
JD-014,2024-01-23,Nashik,8.01,56.4,25.97,8.58,278.58,NONE
JD-014,2024-01-24,Nashik,9.18,74.06,30.46,13.55,287.75,NONE
JD-014,2024-01-25,Nashik,11.65,86.89,31.12,19.72,299.4,NONE
JD-014,2024-01-26,Nashik,8.45,77.85,26.87,14.27,307.86,NONE
JD-014,2024-01-27,Nashik,4.71,39.67,24.13,8.21,312.57,NONE
JD-014,2024-01-28,Nashik,8.36,68.83,17.63,18.96,320.92,NONE
JD-014,2024-01-29,Nashik,8.99,66.5,29.67,19.41,329.91,NONE
JD-014,2024-01-30,Nashik,8.24,65.08,25.17,17.21,338.15,NONE
JD-014,2024-01-31,Nashik,11.51,98.76,17.59,14.21,349.66,NONE
JD-014,2024-02-01,Nashik,11.13,79.73,45.57,23.98,360.79,NONE
JD-014,2024-02-02,Nashik,4.63,42.65,26.42,21.89,365.41,NONE
JD-014,2024-02-03,Nashik,7.35,58.87,34.72,20.49,372.76,NONE
JD-014,2024-02-04,Nashik,4.27,35.81,21.02,11.92,377.03,NONE
JD-014,2024-02-05,Nashik,6.78,54.83,25.53,7.15,383.81,NONE
JD-014,2024-02-06,Nashik,5.17,36.24,29.7,24.09,388.98,NONE
JD-014,2024-02-07,Nashik,4.93,45.56,37.75,17.75,393.9,NONE
JD-014,2024-02-08,Nashik,9.16,82.07,18.58,15.1,403.07,NONE
JD-014,2024-02-09,Nashik,9.58,80.16,40.79,6.45,412.64,NONE
JD-014,2024-02-10,Nashik,9.53,78.5,26.91,11.81,422.17,NONE
JD-014,2024-02-11,Nashik,8.97,81.73,30.49,21.49,431.14,E002
JD-014,2024-02-12,Nashik,7.22,51.86,17.19,6.03,438.35,NONE
JD-014,2024-02-13,Nashik,7.04,54.64,37.28,19.86,445.39,NONE
JD-014,2024-02-14,Nashik,4.41,32.94,23.7,15.95,449.8,NONE
JD-014,2024-02-15,Nashik,5.16,37.44,44.19,21.08,454.96,NONE
JD-014,2024-02-16,Nashik,5.45,43.18,26.19,20.82,460.4,NONE
JD-014,2024-02-17,Nashik,8.08,58.57,37.92,12.94,468.48,NONE
JD-014,2024-02-18,Nashik,6.1,47.93,30.54,11.86,474.59,NONE
JD-014,2024-02-19,Nashik,5.94,46.95,15.89,20.45,480.52,NONE
JD-014,2024-02-20,Nashik,5.37,37.8,35.31,20.48,485.89,NONE
JD-014,2024-02-21,Nashik,10.51,85.58,21.59,19.74,496.4,NONE
JD-014,2024-02-22,Nashik,9.6,72.34,42.96,7.09,506.0,NONE
JD-014,2024-02-23,Nashik,11.86,107.22,36.36,23.77,517.86,NONE
JD-014,2024-02-24,Nashik,9.78,72.36,28.84,6.43,527.64,NONE
JD-014,2024-02-25,Nashik,7.12,62.27,27.13,11.61,534.76,NONE
JD-014,2024-02-26,Nashik,8.76,79.47,16.76,12.71,543.52,NONE
JD-014,2024-02-27,Nashik,5.27,45.48,18.54,18.3,548.78,NONE
JD-014,2024-02-28,Nashik,6.29,46.67,43.96,5.37,555.07,NONE
JD-014,2024-02-29,Nashik,7.5,52.42,30.11,15.02,562.58,NONE
JD-014,2024-03-01,Nashik,6.57,47.71,26.82,18.45,569.15,NONE
JD-014,2024-03-02,Nashik,10.26,84.47,33.36,9.01,579.41,NONE
JD-014,2024-03-03,Nashik,6.3,46.17,22.93,9.5,585.71,NONE
JD-014,2024-03-04,Nashik,8.16,67.78,44.23,8.91,593.86,NONE
JD-014,2024-03-05,Nashik,9.13,81.6,32.45,10.1,603.0,NONE
JD-014,2024-03-06,Nashik,6.1,42.89,24.65,19.89,609.1,NONE
JD-014,2024-03-07,Nashik,4.38,32.72,36.92,20.65,613.48,E001
JD-014,2024-03-08,Nashik,7.64,66.05,27.18,8.2,621.12,NONE
JD-014,2024-03-09,Nashik,7.19,60.02,44.32,6.38,628.3,NONE
JD-014,2024-03-10,Nashik,8.06,62.37,30.86,5.48,636.36,NONE
JD-014,2024-03-11,Nashik,6.5,58.15,32.26,14.01,642.87,NONE
JD-014,2024-03-12,Nashik,6.28,48.16,27.03,21.71,649.15,NONE
JD-014,2024-03-13,Nashik,11.74,93.99,27.34,21.93,660.89,NONE
JD-014,2024-03-14,Nashik,7.42,61.44,22.37,19.87,668.31,NONE
JD-014,2024-03-15,Nashik,8.26,73.6,39.2,9.3,676.56,E001
JD-014,2024-03-16,Nashik,9.73,86.48,25.9,8.45,686.29,NONE
